Price,Close,High,Low,Open,Volume
Ticker,DOGE-INR,DOGE-INR,DOGE-INR,DOGE-INR,DOGE-INR
Date,,,,,
2023-08-25,5.209413051605225,5.278051853179932,5.138889789581299,5.264695167541504,17407196441
2023-08-26,5.207503795623779,5.208312034606934,5.117967128753662,5.209640026092529,16755420959
2023-08-27,5.189619064331055,5.224170207977295,5.177672863006592,5.207492828369141,10556414112
2023-08-28,5.222032070159912,5.24444580078125,5.180479049682617,5.189582824707031,11689408025
2023-08-29,5.245809078216553,5.254746913909912,5.140535831451416,5.222264766693115,14027534119
2023-08-30,5.4772210121154785,5.620843887329102,5.173760890960693,5.245512962341309,36787300171
2023-08-31,5.444845199584961,5.481067180633545,5.343372821807861,5.477567195892334,21556269555
2023-09-01,5.273932933807373,5.537819862365723,5.215487003326416,5.445054054260254,27830439784
2023-09-02,5.281853199005127,5.30248498916626,5.1744818687438965,5.274041175842285,19752599320
2023-09-03,5.252439975738525,5.348779201507568,5.208356857299805,5.282313823699951,17208160563
2023-09-04,5.225958824157715,5.2720417976379395,5.20562219619751,5.252868175506592,13495659323
2023-09-05,5.227614879608154,5.26869010925293,5.173151969909668,5.225963115692139,14995795019
2023-09-06,5.316915988922119,5.327570915222168,5.203728199005127,5.2277350425720215,17443001144
2023-09-07,5.296270847320557,5.358489036560059,5.22889518737793,5.317399024963379,17341510632
2023-09-08,5.2924041748046875,5.301568984985352,5.231029033660889,5.296216011047363,13707176263
2023-09-09,5.285728931427002,5.315009117126465,5.2023820877075195,5.29304313659668,13525045532
2023-09-10,5.265439987182617,5.299657821655273,5.259101867675781,5.285563945770264,9010454436
2023-09-11,5.092062950134277,5.265481948852539,5.057398796081543,5.265481948852539,19989560188
2023-09-12,5.01469612121582,5.127193927764893,4.931629180908203,5.091829776763916,21489385786
2023-09-13,5.049892902374268,5.148752212524414,5.01346492767334,5.014880180358887,19140139876
2023-09-14,5.082701206207275,5.107564926147461,5.029216766357422,5.04978609085083,15899664190
2023-09-15,5.153785228729248,5.185385227203369,5.073614120483398,5.082682132720947,15700181457
2023-09-16,5.198440074920654,5.225050926208496,5.1135640144348145,5.153899192810059,12888471095
2023-09-17,5.164768218994141,5.2258992195129395,5.1466498374938965,5.19822883605957,11987553223
2023-09-18,5.1111979484558105,5.193871974945068,5.092184066772461,5.16510009765625,12985734387
2023-09-19,5.162316799163818,5.233043193817139,5.080212116241455,5.111192226409912,17285287672
2023-09-20,5.217555999755859,5.263686180114746,5.1581268310546875,5.162302017211914,16516324034
2023-09-21,5.203721046447754,5.244082927703857,5.1443610191345215,5.217556953430176,15574135755
2023-09-22,5.084478855133057,5.257707118988037,5.097170829772949,5.203633785247803,42978769801
2023-09-23,5.113205909729004,5.122992038726807,5.053032875061035,5.084403991699219,12006875496
2023-09-24,5.1111979484558105,5.139354228973389,5.1005120277404785,5.112950801849365,9741122427
2023-09-25,5.04013204574585,5.13081693649292,5.0445098876953125,5.111209869384766,9562901792
2023-09-26,5.061405181884766,5.087852954864502,5.032708168029785,5.040032863616943,9748455393
2023-09-27,5.047891139984131,5.085276126861572,4.988484859466553,5.061118125915527,11811438393
2023-09-28,5.036118984222412,5.103593826293945,5.019959926605225,5.047420024871826,12803272496
2023-09-29,5.115509986877441,5.126935005187988,5.026471138000488,5.035523891448975,11400074831
2023-09-30,5.1717729568481445,5.182825088500977,5.105073928833008,5.115663051605225,11806862021
2023-10-01,5.168772220611572,5.199094772338867,5.14032506942749,5.171968936920166,10348231573
2023-10-02,5.247247219085693,5.2788920402526855,5.148115158081055,5.168674945831299,13460722653
2023-10-03,5.173387050628662,5.320489883422852,5.1278839111328125,5.246962070465088,22978320678
2023-10-04,5.1089887619018555,5.180276870727539,5.095708847045898,5.17289400100708,13034745753
2023-10-05,5.11915922164917,5.125300884246826,5.031981945037842,5.109269142150879,11789783183
2023-10-06,5.070418834686279,5.128180027008057,5.063945770263672,5.119054794311523,9500135295
2023-10-07,5.104832172393799,5.115479946136475,5.065066814422607,5.070138931274414,9123567729
2023-10-08,5.108109951019287,5.125894069671631,5.081068992614746,5.104735851287842,8114216099
2023-10-09,5.071321964263916,5.12113094329834,5.059891223907471,5.10823392868042,7687692612
2023-10-10,4.894576072692871,5.078639984130859,4.855173110961914,5.071433067321777,20083487190
2023-10-11,4.913848876953125,4.929067134857178,4.877607822418213,4.894557952880859,10265734482
2023-10-12,4.861784934997559,4.946250915527344,4.807326793670654,4.915234088897705,12145363770
2023-10-13,4.820679187774658,4.8638458251953125,4.786341190338135,4.8617777824401855,9712104752
2023-10-14,4.863361835479736,4.8931498527526855,4.813486099243164,4.820637226104736,11600033392
2023-10-15,4.9850311279296875,4.99091911315918,4.863521099090576,4.863521099090576,9374606421
2023-10-16,4.9427900314331055,4.98512077331543,4.92394495010376,4.98512077331543,8770017131
2023-10-17,5.001317024230957,5.097813129425049,4.942872047424316,4.943422794342041,21236365387
2023-10-18,4.921974182128906,5.007101058959961,4.894683837890625,5.000944137573242,12834726529
2023-10-19,4.885564804077148,4.934755802154541,4.8613362312316895,4.921640872955322,9469140352
2023-10-20,4.894474983215332,4.894474983215332,4.8310651779174805,4.885225772857666,9958603560
2023-10-21,4.99226188659668,5.0143890380859375,4.881374835968018,4.894049167633057,12833050147
2023-10-22,5.094086170196533,5.10859489440918,4.959461212158203,4.992198944091797,12445278102
2023-10-23,5.122293949127197,5.133900165557861,5.041985988616943,5.09414005279541,12653135767
2023-10-24,5.5699968338012695,5.5827860832214355,5.1352128982543945,5.141615867614746,51394498830
2023-10-25,5.5252509117126465,5.794515132904053,5.407805919647217,5.572163105010986,56160521029
2023-10-26,5.684309005737305,5.777663230895996,5.408598899841309,5.525885105133057,44594816857
2023-10-27,5.985310077667236,6.233327865600586,5.665901184082031,5.684630870819092,84193383787
2023-10-28,5.66240119934082,6.010389804840088,5.6409502029418945,5.985753059387207,39069180759
2023-10-29,5.755843162536621,5.813415050506592,5.648131847381592,5.662520885467529,20602432920
2023-10-30,5.785380840301514,5.845852851867676,5.664851188659668,5.755911827087402,16933721780
2023-10-31,5.798155784606934,5.846963882446289,5.684474945068359,5.785370826721191,24369613467
2023-11-01,5.685996055603027,5.888216018676758,5.577479839324951,5.798018932342529,39552499508
2023-11-02,5.731299877166748,5.791554927825928,5.506818771362305,5.686161994934082,38424856261
2023-11-03,5.654674053192139,5.886223793029785,5.593993186950684,5.732737064361572,41762860950
2023-11-04,5.666765213012695,5.672121047973633,5.54690408706665,5.654400825500488,23513378320
2023-11-05,5.744521141052246,5.7593560218811035,5.659688949584961,5.667057991027832,16960949010
2023-11-06,5.922969818115234,5.954092979431152,5.736365795135498,5.744499206542969,37217142416
2023-11-07,6.356672763824463,6.357087135314941,5.874762058258057,5.922929763793945,58869577968
2023-11-08,6.119144916534424,6.357291221618652,5.9847588539123535,6.357291221618652,65689182409
2023-11-09,6.2814860343933105,6.381833076477051,6.077974796295166,6.119021892547607,44245324460
2023-11-10,6.120564937591553,6.47345495223999,5.879054069519043,6.28086519241333,80353671016
2023-11-11,6.284090995788574,6.28487491607666,6.089934825897217,6.120944976806641,54119080464
2023-11-12,6.530808925628662,6.8050007820129395,6.240602016448975,6.28415584564209,112051891454
2023-11-13,6.4958882331848145,6.661920070648193,6.342322826385498,6.531908988952637,60578265630
2023-11-14,6.220880031585693,6.61591911315918,6.1742401123046875,6.495841026306152,69000879312
2023-11-15,6.015659809112549,6.27588415145874,5.830373764038086,6.220493793487549,58802502440
2023-11-16,6.351746082305908,6.357024192810059,6.012430191040039,6.015557765960693,41880507129
2023-11-17,6.589529037475586,6.895215034484863,6.323173999786377,6.3515191078186035,129978116527
2023-11-18,7.188401222229004,7.2501749992370605,6.593373775482178,6.593634128570557,169215316587
2023-11-19,6.695261001586914,7.195927143096924,6.649096965789795,7.190321922302246,111659295462
2023-11-20,6.711320877075195,6.713160037994385,6.497798919677734,6.696243762969971,51666131221
2023-11-21,6.489058017730713,6.842665195465088,6.483819961547852,6.711296081542969,55678917854
2023-11-22,6.010851860046387,6.557466983795166,5.958579063415527,6.489058017730713,71745115209
2023-11-23,6.317688941955566,6.376534938812256,5.991243839263916,6.010441780090332,36760669368
2023-11-24,6.350843906402588,6.362895965576172,6.261678218841553,6.316543102264404,23303623341
2023-11-25,6.516671180725098,6.534328937530518,6.346992015838623,6.35073709487915,33419323035
2023-11-26,6.578151226043701,6.59066104888916,6.478867053985596,6.516602993011475,24316425224
2023-11-27,6.557532787322998,6.580286979675293,6.3608078956604,6.577949047088623,28606802475
2023-11-28,6.567971229553223,6.783398151397705,6.4233269691467285,6.556367874145508,62021637334
2023-11-29,6.7547149658203125,6.756565093994141,6.424209117889404,6.568313121795654,51605331042
2023-11-30,6.715841770172119,6.9021430015563965,6.6484270095825195,6.754332065582275,49711435370
2023-12-01,6.953105926513672,7.020988941192627,6.705778121948242,6.716296195983887,53810013869
2023-12-02,6.981112957000732,7.076482772827148,6.874107837677002,6.952829837799072,43242838415
2023-12-03,7.182816982269287,7.1995978355407715,6.955464839935303,6.981049060821533,38497928814
2023-12-04,7.126194000244141,7.255021095275879,6.983882904052734,7.183095932006836,45787471337
2023-12-05,7.670741081237793,7.672360897064209,7.110919952392578,7.126366138458252,113880355631
2023-12-06,7.852567195892334,7.922156810760498,7.313027858734131,7.669102191925049,91191162181
2023-12-07,7.9052510261535645,8.78532600402832,7.8132710456848145,7.8526811599731445,217234353839
2023-12-08,7.995405197143555,8.165349006652832,7.777735233306885,7.907444953918457,102447476406
2023-12-09,8.465681076049805,8.629176139831543,7.9898271560668945,7.99492883682251,84895556104
2023-12-10,8.221360206604004,8.728038787841797,8.179636001586914,8.467843055725098,93649898591
2023-12-11,8.493889808654785,8.56293773651123,8.105415344238281,8.221447944641113,57336638112
2023-12-12,7.866212844848633,8.83012580871582,7.654681205749512,8.49478530883789,164475197574
2023-12-13,7.825067043304443,8.12454605102539,7.634256839752197,7.866022109985352,79078828808
2023-12-14,8.030900955200195,8.100987434387207,7.555714130401611,7.8238067626953125,67693847310
2023-12-15,8.184569358825684,8.2181978225708,7.916295051574707,8.030789375305176,61829584514
2023-12-16,7.7232441902160645,8.214834213256836,7.720625877380371,8.185694694519043,50992375407
2023-12-17,8.059698104858398,8.061358451843262,7.663486003875732,7.723203182220459,41403443825
2023-12-18,7.730970859527588,8.103657722473145,7.704223155975342,8.060187339782715,40064713478
2023-12-19,7.6507768630981445,7.774309158325195,7.240621089935303,7.729884147644043,56965073398
2023-12-20,7.5026068687438965,7.761178016662598,7.444703102111816,7.650989055633545,40085964853
2023-12-21,7.61204719543457,7.755982875823975,7.461389064788818,7.5019989013671875,49641738182
2023-12-22,7.897877216339111,8.089431762695312,7.554201126098633,7.6126580238342285,67227524150
2023-12-23,7.9333882331848145,7.94575309753418,7.681540012359619,7.898098945617676,51863955355
2023-12-24,7.796954154968262,7.933545112609863,7.702402114868164,7.933545112609863,29770771277
2023-12-25,7.6431498527526855,7.900248050689697,7.603786945343018,7.798323154449463,47102533596
2023-12-26,7.855564117431641,7.9152398109436035,7.613637924194336,7.643788814544678,36255797977
2023-12-27,7.599308013916016,7.855373859405518,7.409915924072266,7.855373859405518,47218056836
2023-12-28,7.792139053344727,7.816321849822998,7.483398914337158,7.5991058349609375,35244129031
2023-12-29,7.616397857666016,7.902674198150635,7.600125789642334,7.7935051918029785,38508611237
2023-12-30,7.57607889175415,7.740756034851074,7.462014198303223,7.616267204284668,33899229151
2023-12-31,7.502040863037109,7.606285095214844,7.455870151519775,7.575506210327148,21004748047
2024-01-01,7.446855068206787,7.557614803314209,7.405152797698975,7.5018181800842285,21573300110
2024-01-02,7.656637191772461,7.660618782043457,7.3889360427856445,7.446994781494141,24851613697
2024-01-03,7.593402862548828,7.86048698425293,7.55928897857666,7.65771484375,41321426045
2024-01-04,6.8356218338012695,7.669915199279785,6.7495598793029785,7.593486785888672,85562920139
2024-01-05,7.0038299560546875,7.0480217933654785,6.7935638427734375,6.836144924163818,42809439584
2024-01-06,6.885900020599365,7.055415153503418,6.752571105957031,7.0030059814453125,45586599212
2024-01-07,6.710440158843994,6.885849952697754,6.559858798980713,6.885849952697754,34496971689
2024-01-08,6.506226062774658,6.777822971343994,6.457190036773682,6.710720062255859,33208447680
2024-01-09,6.757638931274414,6.787109851837158,6.230196952819824,6.506507873535156,50099065778
2024-01-10,6.589233875274658,6.829885959625244,6.418316841125488,6.758324146270752,79560637872
2024-01-11,6.885347843170166,7.009925842285156,6.367001056671143,6.589240074157715,58396391897
2024-01-12,7.030097961425781,7.278642177581787,6.834784030914307,6.887639045715332,64640595466
2024-01-13,6.634177207946777,7.070374011993408,6.48510217666626,7.029311180114746,50316793991
2024-01-14,6.7068328857421875,6.734768867492676,6.539720058441162,6.633364200592041,24676635285
2024-01-15,6.628158092498779,6.947309970855713,6.617642879486084,6.706700801849365,38234496572
2024-01-16,6.7219929695129395,6.761172771453857,6.6273579597473145,6.6273579597473145,22592343990
2024-01-17,6.7559919357299805,6.828207015991211,6.645512104034424,6.720448017120361,27270526349
2024-01-18,6.692729949951172,6.7738261222839355,6.616913795471191,6.7562031745910645,21710370934
2024-01-19,6.485756874084473,6.708826065063477,6.436397075653076,6.693051815032959,26186889584
2024-01-20,6.528112888336182,6.540431976318359,6.2452287673950195,6.48578405380249,29179124714
2024-01-21,7.305455207824707,7.480885028839111,6.503183841705322,6.527956008911133,56877896331
2024-01-22,7.088458061218262,7.480316162109375,7.052656173706055,7.303799152374268,78864513476
2024-01-23,6.6759538650512695,7.1003499031066895,6.6655449867248535,7.0900349617004395,55950673520
2024-01-24,6.504076957702637,6.788908004760742,6.325037956237793,6.67640495300293,46228142269
2024-01-25,6.566670894622803,6.69346284866333,6.465406894683838,6.504321098327637,30963980060
2024-01-26,6.480010032653809,6.577235221862793,6.416338920593262,6.5666937828063965,24353391892
2024-01-27,6.641201019287109,6.672195911407471,6.449317932128906,6.479705810546875,23596755990
2024-01-28,6.661236763000488,6.70579195022583,6.5722222328186035,6.639725208282471,17648187002
2024-01-29,6.55079984664917,6.763246059417725,6.507446765899658,6.6610918045043945,21377773895
2024-01-30,6.759471893310547,6.891272068023682,6.503483772277832,6.550782203674316,44950133584
2024-01-31,6.625878810882568,6.826165199279785,6.614923000335693,6.760366916656494,27713885055
2024-02-01,6.5416340827941895,6.667864799499512,6.498693943023682,6.626361846923828,25522579680
2024-02-02,6.579432964324951,6.616426944732666,6.453176021575928,6.541597843170166,21319380806
2024-02-03,6.5764079093933105,6.621852874755859,6.52522611618042,6.579432964324951,18273593379
2024-02-04,6.528120040893555,6.594818115234375,6.525173187255859,6.576515197753906,12691493389
2024-02-05,6.49363899230957,6.628241062164307,6.480836868286133,6.528714179992676,15248171125
2024-02-06,6.495780944824219,6.646218776702881,6.434216022491455,6.494441032409668,21387932624
2024-02-07,6.518222808837891,6.5774359703063965,6.458548069000244,6.496335029602051,15954690736
2024-02-08,6.647718906402588,6.659732818603516,6.490148067474365,6.518558979034424,17707594558
