Date,Open,High,Low,Close,Adj Close,Volume
2019-12-08,538387.8125,544293.375,532992.375,539284.25,539284.25,1098617282757
2019-12-09,539102.4375,540655.875,522763.90625,525241.75,525241.75,1268377170982
2019-12-10,524974.5625,525859.8125,513253.1875,515525.1875,515525.1875,1292618917909
2019-12-11,515459.875,518105.65625,509006.53125,510555.71875,510555.71875,1156622200614
2019-12-12,510507.03125,512805.96875,505615.03125,511147.21875,511147.21875,1335682007284
2019-12-13,511255.03125,515578.15625,510881.6875,513890.375,513890.375,1210609781432
2019-12-14,513835.09375,516658.0,501698.15625,503639.625,503639.625,1211408063095
2019-12-15,503608.9375,507606.65625,489461.40625,505572.75,505572.75,1193271661998
2019-12-16,505668.96875,508462.75,489497.0,491538.84375,491538.84375,1433196355575
2019-12-17,491456.25,494693.0,467976.6875,471708.9375,471708.9375,1588612653669
2019-12-18,472219.21875,520073.25,464342.875,516652.3125,516652.3125,2260390156456
2019-12-19,516708.28125,523310.96875,501569.625,513070.84375,513070.84375,1845229010376
2019-12-20,513483.46875,516034.625,503819.875,513254.25,513254.25,1609252942394
2019-12-21,513380.59375,513567.78125,505711.96875,511287.78125,511287.78125,1373112802877
2019-12-22,511289.90625,534532.625,509586.90625,534074.4375,534074.4375,1644867129293
2019-12-23,533883.4375,545278.25,521776.5625,523873.0,523873.0,1982199426546
2019-12-24,523785.0,536995.125,518026.59375,521803.625,521803.625,1638382876273
2019-12-25,522033.34375,524261.21875,514567.78125,518427.5625,518427.5625,1536330250666
2019-12-26,518402.1875,526791.875,513393.3125,516144.125,516144.125,1624732045057
2019-12-27,516085.25,525958.5,513559.0,520712.8125,520712.8125,1626929952511
2019-12-28,520637.28125,528495.0,520485.40625,522705.71875,522705.71875,1526096610073
2019-12-29,522681.28125,536733.5625,520012.625,530212.125,530212.125,1603301276070
2019-12-30,530042.1875,531692.9375,518960.84375,520151.0,520151.0,1631428819109
2019-12-31,520253.96875,523013.53125,511212.3125,512910.8125,512910.8125,1509295725753
2020-01-01,513003.0,516711.40625,511056.875,512853.96875,512853.96875,1322395074997
2020-01-02,513023.28125,514590.875,494834.96875,498416.75,498416.75,1484238993887
2020-01-03,498342.4375,532015.625,496227.03125,527076.25,527076.25,2017307990333
2020-01-04,527111.5,532996.625,524538.0625,531796.125,531796.125,1323579350948
2020-01-05,531781.4375,541420.625,531089.4375,531863.1875,531863.1875,1415543274095
2020-01-06,531801.0625,558713.125,531963.5,557805.0,557805.0,1671160912507
2020-01-07,557766.4375,588557.5625,559052.1875,587512.375,587512.375,2070281271282
2020-01-08,587385.9375,599920.875,568486.875,577281.125,577281.125,2262906174516
2020-01-09,577455.0,575428.375,558348.9375,560959.5625,560959.5625,1711981944091
2020-01-10,560905.1875,579751.875,548531.5,579751.875,579751.875,2038477021654
2020-01-11,579442.125,583178.8125,569787.375,570347.625,570347.625,1810994405350
2020-01-12,570044.1875,581895.4375,568341.3125,581358.3125,581358.3125,1625280871582
2020-01-13,581165.125,579820.625,571468.4375,576030.0,576030.0,1590191721617
2020-01-14,575799.3125,629158.6875,576826.625,625492.125,625492.125,3177269141934
2020-01-15,625320.625,628744.6875,612270.9375,622867.0,622867.0,2836232877784
2020-01-16,623253.9375,627706.0,611076.4375,619001.5,619001.5,2221902438919
2020-01-17,619102.5,636418.125,616468.6875,634351.875,634351.875,2584011354240
2020-01-18,634222.1875,640259.875,627126.375,635330.25,635330.25,2297395017167
2020-01-19,635233.375,651116.0,612445.4375,618567.375,618567.375,2431096034324
2020-01-20,618452.75,621273.625,608123.25,615025.9375,615025.9375,1877005934605
2020-01-21,615121.75,623231.1875,608199.0,622532.8125,622532.8125,1715254273782
2020-01-22,622412.9375,625266.25,614155.625,617293.625,617293.625,1607091469955
2020-01-23,617277.5625,619705.5625,594446.625,599645.0625,599645.0625,1838248044065
2020-01-24,599577.4375,607312.875,589636.5625,602374.8125,602374.8125,1740193345513
2020-01-25,601995.75,603303.375,591732.0,596840.9375,596840.9375,1401355746375
2020-01-26,596595.75,613582.25,593831.625,613184.875,613184.875,1581864168398
2020-01-27,613219.0,641458.5625,614277.6875,636606.5625,636606.5625,2046852328192
2020-01-28,636799.875,666709.6875,634641.3125,666709.6875,666709.6875,2450580310745
2020-01-29,666629.9375,670772.625,661005.75,664368.875,664368.875,2187976071614
2020-01-30,664325.1875,683717.25,660655.3125,680558.6875,680558.6875,2317350204337
2020-01-31,680510.0,680792.4375,659991.25,668553.5,668553.5,2104393582428
2020-02-01,668255.25,674902.1875,665887.25,671581.1875,671581.1875,1853444016821
2020-02-02,671362.8125,677009.5625,659065.1875,668112.75,668112.75,2204724355910
2020-02-03,668135.5625,680458.4375,659650.5,662852.0,662852.0,2206346592799
2020-02-04,662803.5625,663546.3125,648012.0,652858.25,652858.25,2125704294051
2020-02-05,653032.6875,690635.5625,652364.125,684379.6875,684379.6875,2507458513652
2020-02-06,684692.6875,700524.8125,680217.625,693764.0625,693764.0625,2683048017387
2020-02-07,693493.1875,703339.625,695564.8125,700566.6875,700566.6875,2468926711893
2020-02-08,700361.25,706345.625,692196.9375,705513.875,705513.875,2515363881671
2020-02-09,705426.3125,724414.5,704458.5625,723501.875,723501.875,2560829016702
2020-02-10,723422.1875,724824.125,697644.3125,702781.3125,702781.3125,2808280571000
2020-02-11,702730.0,727826.625,693558.5,727697.125,727697.125,2683752944404
2020-02-12,727280.1875,741127.9375,727492.5,736310.6875,736310.6875,3097843960238
2020-02-13,736161.375,745404.0,721064.8125,728065.625,728065.625,3518026733355
2020-02-14,727864.0,738300.375,724248.0625,737593.6875,737593.6875,3099851686858
2020-02-15,737718.1875,739699.4375,706287.1875,707359.875,707359.875,3137531390392
2020-02-16,707342.375,719139.875,695422.5,710589.75,710589.75,3102509594071
2020-02-17,710741.875,710903.25,678785.4375,691482.6875,691482.6875,3282410515761
2020-02-18,691560.3125,727619.875,689702.625,726014.75,726014.75,3383895918809
2020-02-19,726143.75,730122.0,688591.8125,689985.5625,689985.5625,3365775216511
2020-02-20,689694.625,690410.4375,684231.1875,690676.4375,690676.4375,3229317556344
2020-02-21,690914.125,697942.375,689003.875,696334.0625,696334.0625,2942394734316
2020-02-22,696425.0,697181.5625,690172.375,694662.0,694662.0,2576306033277
2020-02-23,694671.8125,714347.8125,694274.4375,713421.3125,713421.3125,2960586740983
2020-02-24,713210.5625,715378.75,687787.6875,695287.375,695287.375,3248013719116
2020-02-25,695369.375,695472.0,668640.1875,671481.8125,671481.8125,3055996911238
2020-02-26,671236.3125,672421.4375,623430.1875,632196.0,632196.0,3613771726795
2020-02-27,632523.625,640131.1875,614757.875,629795.5,629795.5,3259940210164
2020-02-28,630099.125,637712.875,613249.0625,625934.4375,625934.4375,3219398385705
2020-02-29,625844.75,633381.25,620669.5625,620669.5625,620669.5625,2583315931864
2020-03-01,620687.5625,629856.5625,611409.75,617995.125,617995.125,2551325933363
2020-03-02,618053.625,645929.5,615842.625,642377.0,642377.0,3103924211388
2020-03-03,642066.875,651223.125,637684.0625,645247.625,645247.625,3112265802482
2020-03-04,645303.125,650208.5,639858.4375,643466.8125,643466.8125,2553709184527
2020-03-05,643837.125,674889.3125,643614.375,670517.5,670517.5,2931923641126
2020-03-06,670483.9375,678042.875,667335.3125,675041.0,675041.0,3021067057513
2020-03-07,674971.0625,678126.9375,657962.1875,659383.8125,659383.8125,2680244797086
2020-03-08,659254.4375,659708.6875,599818.8125,600030.75,600030.75,2958158096970
2020-03-09,600255.0,605200.0625,571518.875,589784.625,589784.625,3493684877489
2020-03-10,589673.125,600579.75,577471.9375,587119.4375,587119.4375,3133435305103
2020-03-11,587146.1875,585056.6875,565759.1875,586831.125,586831.125,2869297784475
2020-03-12,586993.3125,588143.0,361788.21875,370008.5625,370008.5625,4018114259958
2020-03-13,373510.28125,430809.0625,309974.40625,411486.1875,411486.1875,5484560705892
2020-03-14,412179.25,416036.125,379045.0,384613.875,384613.875,2673951109815
2020-03-15,384665.6875,431477.59375,382315.03125,398630.21875,398630.21875,2513315070237
2020-03-16,398106.4375,398106.4375,339365.6875,372605.9375,372605.9375,3371116571879
2020-03-17,371721.5625,397345.53125,370185.75,386826.6875,386826.6875,2859037281017
2020-03-18,386936.5625,399461.0,376360.15625,392791.21875,392791.21875,2840247197207
2020-03-19,393314.4375,475737.875,390219.625,465331.3125,465331.3125,3833225202041
2020-03-20,465365.9375,514568.625,443687.71875,468767.71875,468767.71875,4117119404610
2020-03-21,469353.3125,482331.15625,448655.53125,467730.8125,467730.8125,3213536323732
2020-03-22,467767.96875,480936.84375,439904.5625,440398.625,440398.625,3028999232746
2020-03-23,440483.21875,493379.84375,440036.40625,491303.625,491303.625,3559932500014
2020-03-24,492860.15625,516593.65625,488411.0625,511582.4375,511582.4375,3662984556575
2020-03-25,511879.65625,523761.90625,497116.90625,506731.90625,506731.90625,3381981322869
2020-03-26,506285.0,510282.125,496497.1875,501893.40625,501893.40625,2639310730541
2020-03-27,502113.71875,506582.34375,484200.75,484432.59375,484432.59375,2589631263294
2020-03-28,484242.125,484260.625,458079.21875,467390.5,467390.5,2612066174564
2020-03-29,467647.375,468010.0,446353.15625,446500.71875,446500.71875,2139274122502
2020-03-30,446764.25,491463.03125,445531.84375,484874.40625,484874.40625,2797835689929
2020-03-31,484932.0625,490440.46875,481058.0,485055.25,485055.25,2469968431239
2020-04-01,484955.40625,506430.5625,475039.78125,505986.5625,505986.5625,3089971401987
2020-04-02,505986.5625,540461.0,503136.65625,517483.96875,517483.96875,3630406736589
2020-04-03,517771.28125,534118.125,510159.78125,514565.46875,514565.46875,2978584504685
2020-04-04,514947.21875,525689.625,511745.34375,524816.4375,524816.4375,2536073247574
2020-04-05,524435.125,526030.5,513231.3125,517755.6875,517755.6875,2249873617919
2020-04-06,517520.90625,552472.875,517127.5,552472.875,552472.875,3562987919810
2020-04-07,552614.4375,560828.0,539678.3125,542859.875,542859.875,3346798246409
2020-04-08,543076.875,557804.0,541362.1875,557164.125,557164.125,2853642504983
2020-04-09,557457.9375,557722.5,547764.875,554308.9375,554308.9375,2642852030110
2020-04-10,554439.9375,554439.9375,517736.4375,522989.25,522989.25,3323035346805
2020-04-11,523137.5625,527603.75,517232.40625,522500.9375,522500.9375,2378389230086
2020-04-12,522423.625,542372.625,518844.0625,531033.3125,531033.3125,2724038524943
2020-04-13,530616.25,530616.25,508771.53125,521994.03125,521994.03125,2945060203318
2020-04-14,521860.125,528885.125,517808.09375,519791.875,519791.875,2591233233184
2020-04-15,520029.9375,526873.0,507432.75,508125.40625,508125.40625,2470075166840
2020-04-16,507998.71875,548413.8125,501604.90625,546993.3125,546993.3125,3595731939128
2020-04-18,542560.3125,556158.9375,542327.4375,555218.625,555218.625,2482242358712
2020-04-19,555467.8125,556967.1875,548286.8125,550494.25,550494.25,2397499397498
2020-04-20,550298.9375,554054.375,523975.46875,527109.1875,527109.1875,2891160922977
2020-04-21,526942.625,532105.5,525722.4375,529577.8125,529577.8125,2508429145106
2020-04-22,529509.8125,546419.25,528578.875,543825.8125,543825.8125,2540567846883
2020-04-23,544139.0,569225.8125,539298.8125,564617.4375,564617.4375,3305815851640
2020-04-24,564956.1875,578047.5,564956.1875,576269.6875,576269.6875,2643390413079
2020-04-25,576237.75,583173.625,573918.625,577601.25,577601.25,2513505495484
2020-04-26,577616.75,587412.875,576950.5625,585831.8125,585831.8125,2522640989786
2020-04-27,585797.625,593921.875,585797.625,593921.875,593921.875,2755078087712
2020-04-28,594026.25,594383.875,588210.75,593896.1875,593896.1875,2524664530717
2020-04-29,593869.875,667758.25,591778.6875,662441.8125,662441.8125,4531248917812
2020-04-30,662188.3125,707954.4375,643129.3125,652947.5625,652947.5625,5049849053234
2020-05-01,654020.5,684844.9375,653642.0,672472.375,672472.375,3342983996778
2020-05-02,672797.8125,683024.0625,664460.75,681614.25,681614.25,3043430828238
2020-05-03,681236.4375,691337.8125,667630.25,672054.6875,672054.6875,3557750820810
2020-05-04,671924.5,677503.125,654676.875,674153.1875,674153.1875,3458169567407
2020-05-05,674166.5625,684506.8125,670900.3125,683718.375,683718.375,3276815070336
2020-05-06,684050.3125,717596.6875,680948.6875,706511.875,706511.875,3763374549946
2020-05-07,705988.4375,756565.5625,695609.125,753450.375,753450.375,4626970896226
2020-05-08,752287.75,757394.25,738056.4375,742885.0625,742885.0625,3908203739214
2020-05-09,742752.25,748843.625,723377.0,724377.5625,724377.5625,3515928463491
2020-05-10,724171.625,724504.75,634124.4375,661405.1875,661405.1875,4783189168963
2020-05-11,661337.5,685381.1875,636116.9375,653199.75,653199.75,4337544989759
2020-05-12,653852.0625,672719.0625,650758.1875,663584.6875,663584.6875,3176254477757
2020-05-13,663653.25,702900.625,663653.25,699292.625,699292.625,3436733309707
2020-05-14,699393.8125,739127.375,698492.375,734847.1875,734847.1875,4259948658528
2020-05-15,734890.125,736516.125,702727.125,707795.625,707795.625,3654145444192
2020-05-16,708178.25,725703.1875,702673.6875,711499.6875,711499.6875,2744073980712
2020-05-17,711341.5625,745339.9375,709415.5,733332.25,733332.25,3039589088530
2020-05-18,733708.0625,751174.4375,727210.4375,735426.3125,735426.3125,3162549922026
2020-05-19,735463.25,744117.625,721839.4375,736585.4375,736585.4375,2971942216781
2020-05-20,736304.6875,742369.875,713875.875,719366.0,719366.0,2760702947130
2020-05-21,719347.8125,721803.0,670624.375,686917.1875,686917.1875,2974512568234
2020-05-22,686809.25,701472.3125,683291.75,697830.8125,697830.8125,2265472549485
2020-05-23,698019.6875,706944.5,692931.5625,699860.6875,699860.6875,2107181844772
2020-05-24,700088.3125,705873.125,667787.1875,668024.0625,668024.0625,2471266521789
2020-05-25,667700.25,679157.5625,661574.3125,675890.25,675890.25,2374258010573
2020-05-26,676091.4375,680399.8125,661631.0625,666958.125,666958.125,2233310272631
2020-05-27,667133.9375,698497.9375,666890.5625,696799.8125,696799.8125,2484865966578
2020-05-28,697097.8125,722656.25,692675.375,721099.1875,721099.1875,2601586919259
2020-05-29,721296.375,724728.5,709007.6875,712872.875,712872.875,2484459676437
2020-05-30,712857.0,732879.4375,707405.375,732606.3125,732606.3125,2471343796184
2020-05-31,732583.0,732601.0,712357.25,714529.4375,714529.4375,2097527730099
2020-06-01,714721.75,770001.875,713482.375,767767.0,767767.0,2657995735718
2020-06-02,767442.6875,763553.9375,709429.875,715364.75,715364.75,2937878923652
2020-06-03,715661.75,729389.9375,712922.25,727420.75,727420.75,1883760640927
2020-06-04,727355.75,745624.75,719737.1875,739536.4375,739536.4375,1956007567122
2020-06-05,739504.6875,745899.25,730684.625,730371.125,730371.125,1776493333836
2020-06-06,730323.6875,738524.5,724741.0,729475.4375,729475.4375,1544418929326
2020-06-07,729424.375,738194.1875,714700.4375,736968.5,736968.5,1889100462600
2020-06-08,737059.9375,738466.4375,730342.125,736812.8125,736812.8125,1620163934552
2020-06-09,737029.25,741707.875,730532.0625,739674.75,739674.75,1790937723912
2020-06-10,739555.375,749608.5,735070.0625,746965.1875,746965.1875,1945463807353
2020-06-11,746964.0,751236.4375,705290.5625,708222.8125,708222.8125,2298028235225
2020-06-12,708139.9375,724027.375,705493.0,720136.4375,720136.4375,1717430648890
2020-06-13,720128.25,721075.875,713692.6875,719713.625,719713.625,1334133230095
2020-06-14,719886.5625,720244.875,710019.25,712992.6875,712992.6875,1442555993737
2020-06-15,712935.5625,721046.75,684210.75,718047.8125,718047.8125,2028596843824
2020-06-16,718318.625,726470.375,714233.125,728741.8125,728741.8125,1647690113206
2020-06-17,728417.8125,728927.0,711676.0,724133.625,724133.625,1541240975009
2020-06-18,724233.8125,724326.625,712640.0,719070.6875,719070.6875,1357645838650
2020-06-19,718952.5625,718565.4375,707185.9375,708232.3125,708232.3125,1497001184440
2020-06-20,708456.625,716387.75,705133.5,711612.0,711612.0,1306242337463
2020-06-21,711504.125,716855.625,709179.6875,709423.625,709423.625,1168513976231
2020-06-22,709216.6875,731543.6875,708956.6875,731276.8125,731276.8125,1599473936264
2020-06-23,730925.0,730299.75,723541.9375,728123.0,728123.0,1285899786104
2020-06-24,728311.375,732440.75,702283.5,705452.875,705452.875,1436241910945
2020-06-25,705492.0,705446.875,689129.875,699862.625,699862.625,1406253576657
2020-06-26,699574.1875,705131.9375,688660.8125,692973.125,692973.125,1387128378290
2020-06-27,693344.1875,696368.3125,680517.125,684084.8125,684084.8125,1306329488325
2020-06-28,684317.0,695592.0625,678801.0625,691438.1875,691438.1875,1101093818614
2020-06-29,691169.5,697373.9375,682942.5,694011.0625,694011.0625,1242953193437
2020-06-30,693612.875,695808.25,686641.0625,690443.9375,690443.9375,1188957538042
2020-07-01,691047.75,703142.5625,687681.0625,696325.6875,696325.6875,1205137468686
2020-07-02,696538.0625,692955.75,675871.6875,683252.1875,683252.1875,1223621478854
2020-07-03,683359.4375,687875.6875,676505.8125,678634.875,678634.875,976730347665
2020-07-04,678405.5625,685803.4375,676120.0625,682009.1875,682009.1875,917849897427
2020-07-05,681531.4375,684226.8125,670295.0,677638.0,677638.0,963620628770
2020-07-06,677556.375,699483.0625,676498.6875,699483.0625,699483.0625,1334677680387
2020-07-07,697519.875,698375.5625,688525.9375,693029.3125,693029.3125,1036640466392
2020-07-08,693084.9375,708260.5,692829.625,706560.625,706560.625,1476497627657
2020-07-09,706535.1875,706637.0625,693951.125,697124.25,697124.25,1352529585977
2020-07-10,696777.8125,698034.3125,686015.6875,697383.125,697383.125,1267178358011
2020-07-11,697285.75,698489.8125,691421.375,694832.4375,694832.4375,996333640797
2020-07-12,694885.75,700778.375,691606.875,697210.0,697210.0,1086221282035
2020-07-13,697263.0,699493.1875,693621.25,695231.125,695231.125,1317701673086
2020-07-14,694861.8125,699261.375,691401.0,696265.9375,696265.9375,1362296368753
2020-07-15,696166.75,698685.6875,688936.375,690849.5625,690849.5625,1190745045898
2020-07-16,690785.125,692463.4375,684093.1875,686567.75,686567.75,1181387863829
2020-07-17,686536.5,688381.1875,683085.375,685416.75,685416.75,1044414045493
2020-07-18,685401.1875,691377.9375,681629.375,685989.5625,685989.5625,917689709062
2020-07-19,685912.125,689162.125,681390.3125,687995.0625,687995.0625,969099478575
2020-07-20,688100.1875,690701.75,683883.625,685029.5,685029.5,1028236183087
2020-07-21,684901.125,701946.875,683920.125,698836.9375,698836.9375,1346969882504
2020-07-22,698851.3125,711032.5,697086.8125,710687.8125,710687.8125,1233472363541
2020-07-23,710820.5625,719008.0,710468.4375,717179.625,717179.625,1358326921594
2020-07-24,717512.1875,719101.0,709836.6875,712641.4375,712641.4375,1236900647229
2020-07-25,712835.1875,725170.125,712142.25,723119.375,723119.375,1241182567432
2020-07-26,723352.625,749026.0,721306.125,740510.875,740510.875,1533179194456
2020-07-27,740514.6875,844274.75,740086.625,822141.9375,822141.9375,2644988510540
2020-07-28,824131.0,838111.1875,796006.5,817375.875,817375.875,2154629063795
2020-07-29,817385.625,845689.875,813217.8125,830489.3125,830489.3125,1841756769466
2020-07-30,830441.75,836322.375,815859.1875,830777.6875,830777.6875,1709020425459
2020-07-31,830702.6875,855488.1875,821144.875,848466.1875,848466.1875,1735411683549
2020-08-01,848399.0625,883781.3125,842188.3125,881145.125,881145.125,1953847368222
2020-08-02,881083.0625,901717.1875,825587.375,828115.3125,828115.3125,2053509041874
2020-08-03,827377.75,861675.75,825028.625,845338.0625,845338.0625,1523734612035
2020-08-04,845327.125,855775.9375,834275.4375,841131.125,841131.125,1595071601533
2020-08-05,840975.75,882705.0625,837241.1875,878648.375,878648.375,1825901733931
2020-08-06,878861.4375,892378.25,867960.875,882346.75,882346.75,1752798336898
2020-08-07,882280.875,892382.75,855681.0625,870409.25,870409.25,1735519260887
2020-08-08,870640.375,885308.8125,867180.0625,881853.25,881853.25,1318352530713
2020-08-09,880598.75,885755.375,865821.0625,875972.8125,875972.8125,1312158602302
2020-08-10,874961.3125,902903.8125,874961.3125,889387.3125,889387.3125,1955324392663
2020-08-11,889652.125,893479.0625,836220.375,851413.5,851413.5,2017613941351
2020-08-12,850971.125,877887.6875,841526.75,866195.5625,866195.5625,1874054634565
2020-08-13,866455.0625,882652.9375,839458.8125,881735.6875,881735.6875,2059319651549
2020-08-14,880876.875,909529.1875,874945.5625,880955.25,880955.25,1814325118797
2020-08-15,880942.3125,895502.0,880942.3125,888203.3125,888203.3125,1748225859510
2020-08-16,888277.1875,893383.4375,878583.75,890807.1875,890807.1875,1541757377092
2020-08-17,891020.9375,923830.75,883527.0625,915978.5625,915978.5625,2109932099421
2020-08-18,915791.25,922063.25,892194.375,894266.0,894266.0,1942216674956
2020-08-19,894240.0,897081.625,876323.25,881539.6875,881539.6875,1837022853393
2020-08-20,881780.8125,892342.1875,878565.0625,890749.0,890749.0,1512924319465
2020-08-21,890723.125,892505.75,866555.8125,868617.0625,868617.0625,1780501946403
2020-08-22,868091.75,875879.125,857851.0,875311.0,875311.0,1515384497622
2020-08-23,875151.4375,877679.125,866176.8125,873954.3125,873954.3125,1384714041033
2020-08-24,873867.5625,875105.5,870837.75,873601.4375,873601.4375,1534438912741
2020-08-25,873526.75,873591.0625,830927.5625,843803.6875,843803.6875,1952582014930
2020-08-26,843860.0625,856043.6875,838498.4375,853137.9375,853137.9375,1668397832707
2020-08-27,852933.3125,855094.4375,826108.625,835375.125,835375.125,1714544191919
2020-08-28,835515.1875,844313.5625,837245.6875,844085.6875,844085.6875,1448465529783
2020-08-29,843980.0,847240.5,838512.8125,841479.8125,841479.8125,1278695535729
2020-08-30,841615.0,856720.3125,840420.625,856445.4375,856445.4375,1445029504408
2020-08-31,856577.125,863236.4375,853660.75,857813.75,857813.75,1636629541661
2020-09-01,857703.3125,881649.3125,852007.75,874639.1875,874639.1875,1995555661744
2020-09-02,874225.9375,874225.9375,827301.8125,836109.375,836109.375,2053817012968
2020-09-03,835608.125,838189.375,747916.3125,752531.375,752531.375,2345102059364
2020-09-04,751434.625,780135.0625,748254.3125,769950.4375,769950.4375,2194831932382
2020-09-05,770002.875,775059.875,728556.1875,744882.125,744882.125,3289967724658
2020-09-06,744710.0,758517.0,736628.6875,753452.625,753452.625,2716987594276
2020-09-07,753499.9375,764267.625,728510.75,761595.1875,761595.1875,2475332488446
2020-09-08,761576.3125,768096.375,734651.8125,747574.6875,747574.6875,2466769382478
2020-09-09,747769.125,759233.0,738947.5625,751046.25,751046.25,1769268593396
2020-09-10,751045.0,770357.4375,750737.4375,762048.75,762048.75,4000753318586
2020-09-11,762481.8125,766641.25,745097.875,764222.8125,764222.8125,3321220224084
2020-09-12,764880.1875,777296.0,756248.5625,767254.125,767254.125,2700267056463
2020-09-13,768005.6875,777176.75,751248.0,758577.6875,758577.6875,2682481414050
2020-09-14,758943.4375,792928.1875,754339.6875,783969.75,783969.75,2602280505622
2020-09-15,783743.5,805171.375,784334.625,794767.375,794767.375,2393032232039
2020-09-16,794827.0625,815449.0,787992.4375,807217.4375,807217.4375,2263169427714
2020-09-17,807095.875,812299.5625,793557.125,805666.625,805666.625,2807349510546
2020-09-18,805874.875,810188.4375,796956.625,805632.625,805632.625,1939031498276
2020-09-19,804835.1875,819582.25,803058.625,816656.5,816656.5,1675676471628
2020-09-20,816768.625,816768.625,796055.25,804346.375,804346.375,1816280864904
2020-09-21,804100.375,806349.1875,764050.5,769813.625,769813.625,2125359717484
2020-09-22,769619.6875,776882.5625,764245.6875,774611.125,774611.125,1736278221617
2020-09-23,774684.3125,782580.75,750730.5,754483.6875,754483.6875,1696004909064
2020-09-24,754602.875,795888.3125,753411.25,794391.5625,794391.5625,1701628947465
2020-09-25,794533.8125,792858.25,781079.5625,788753.4375,788753.4375,1564828305535
2020-09-26,788749.5625,794370.0,787264.125,792596.6875,792596.6875,1334330341344
2020-09-27,792486.3125,796303.375,784417.5625,794070.375,794070.375,1327835910132
2020-09-28,793865.125,807396.0625,790289.0,790859.25,790859.25,1675968888906
2020-09-29,790205.375,800548.1875,786830.4375,799846.3125,799846.3125,1508434608621
2020-09-30,799594.25,800413.8125,788336.5625,793269.0625,793269.0625,1526561856163
