Date,Open,High,Low,Close,Adj Close,Volume
2019-10-23,20.655010223388672,20.703861236572266,18.394399642944336,19.388731002807617,19.388731002807617,153684441337
2019-10-24,19.385801315307617,19.973684310913086,19.12101173400879,19.775497436523438,19.775497436523438,116319294494
2019-10-25,19.78379249572754,21.248266220092773,19.639684677124023,21.121990203857422,21.121990203857422,176177594425
2019-10-26,21.113109588623047,21.980976104736328,20.318201065063477,20.80567169189453,20.80567169189453,221195483938
2019-10-27,20.818866729736328,21.356891632080078,20.53898811340332,21.117401123046875,21.117401123046875,158535800740
2019-10-28,21.120437622070312,21.424205780029297,20.769868850708008,20.941030502319336,20.941030502319336,145843603912
2019-10-29,20.939910888671875,21.834396362304688,20.93921661376953,21.407012939453125,21.407012939453125,150708670821
2019-10-30,21.403972625732422,21.619647979736328,20.714513778686523,21.008644104003906,21.008644104003906,133412034726
2019-10-31,21.006683349609375,21.46288299560547,20.65081214904785,21.035463333129883,21.035463333129883,118262070607
2019-11-01,21.037689208984375,20.963119506835938,20.428903579711914,20.691225051879883,20.691225051879883,111166017355
2019-11-02,20.694480895996094,21.088891983032227,20.63050079345703,20.893070220947266,20.893070220947266,102979447651
2019-11-03,20.893701553344727,20.957298278808594,20.368080139160156,20.540307998657227,20.540307998657227,97427020829
2019-11-04,20.538606643676758,21.23307991027832,20.591995239257812,21.23227310180664,21.23227310180664,116631822028
2019-11-05,21.23002815246582,21.55190658569336,21.08431625366211,21.320589065551758,21.320589065551758,139009740093
2019-11-06,21.30978775024414,22.12704849243164,21.213178634643555,22.01921272277832,22.01921272277832,127148219126
2019-11-07,22.025508880615234,22.2574405670166,20.134389877319336,20.776342391967773,20.776342391967773,172648855798
2019-11-08,20.77685546875,20.885801315307617,19.557634353637695,19.768089294433594,19.768089294433594,144658868834
2019-11-09,19.761682510375977,20.161935806274414,19.72348403930664,19.999549865722656,19.999549865722656,103471820167
2019-11-10,20.005027770996094,20.206279754638672,19.746065139770508,19.998319625854492,19.998319625854492,111155379704
2019-11-11,19.99551773071289,20.162790298461914,19.467201232910156,19.68747329711914,19.68747329711914,102892434258
2019-11-12,19.69412612915039,19.888874053955078,19.439348220825195,19.556901931762695,19.556901931762695,100848160627
2019-11-13,19.554109573364258,19.889625549316406,19.574941635131836,19.69996452331543,19.69996452331543,92276148056
2019-11-14,19.690353393554688,19.70911979675293,19.291805267333984,19.458894729614258,19.458894729614258,90999180272
2019-11-15,19.464086532592773,19.416627883911133,18.616342544555664,18.743619918823242,18.743619918823242,110908985389
2019-11-16,18.746477127075195,19.019136428833008,18.672733306884766,18.907596588134766,18.907596588134766,85646222682
2019-11-17,18.916372299194336,19.299997329711914,18.830476760864258,19.003950119018555,19.003950119018555,91244671301
2019-11-18,18.995616912841797,19.102439880371094,17.97487449645996,18.393007278442383,18.393007278442383,104535942105
2019-11-19,18.392484664916992,18.580583572387695,17.747547149658203,18.432373046875,18.432373046875,102091863127
2019-11-20,18.43556785583496,18.600561141967773,17.968318939208984,18.042430877685547,18.042430877685547,94680434217
